ID	Old assigned taxonomy	New assigned taxonomy	Type of change
36493	k__Bacteria|p__Actinobacteria|c__CFGB7863|o__OFGB7863|f__FGB7863|g__GGB24631|s__GGB24631_SGB36493|t__SGB36493	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinobacteria_unclassified|f__Actinobacteria_unclassified|g__Actinobacteria_unclassified|s__Actinobacteria_bacterium|t__SGB36493	From uSGB to kSGB
36791	k__Bacteria|p__Actinobacteria|c__CFGB8014|o__OFGB8014|f__FGB8014|g__GGB24882|s__GGB24882_SGB36791|t__SGB36791	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinobacteria_unclassified|f__Actinobacteria_unclassified|g__Actinobacteria_unclassified|s__Actinobacteria_bacterium|t__SGB36791	From uSGB to kSGB
36792	k__Bacteria|p__Actinobacteria|c__CFGB8014|o__OFGB8014|f__FGB8014|g__GGB24883|s__GGB24883_SGB36792|t__SGB36792	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinobacteria_unclassified|f__Actinobacteria_unclassified|g__Actinobacteria_unclassified|s__Actinobacteria_bacterium|t__SGB36792	From uSGB to kSGB
36902	k__Bacteria|p__Firmicutes|c__CFGB8091|o__OFGB8091|f__FGB8091|g__GGB24987|s__GGB24987_SGB36902|t__SGB36902	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_rhusiopathiae|t__SGB36902	From uSGB to kSGB
37266	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25328|s__GGB25328_SGB37266|t__SGB37266	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37266	From uSGB to kSGB
37267	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25329|s__GGB25329_SGB37267|t__SGB37267	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37267	From uSGB to kSGB
37272	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25333|s__GGB25333_SGB37272|t__SGB37272	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37272	From uSGB to kSGB
37276	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25337|s__GGB25337_SGB37276|t__SGB37276	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37276	From uSGB to kSGB
37286	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25347|s__GGB25347_SGB37286|t__SGB37286	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37286	From uSGB to kSGB
37287	k__Bacteria|p__Actinobacteria|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25348|s__GGB25348_SGB37287|t__SGB37287	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37287	From uSGB to kSGB
37288	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25349|s__GGB25349_SGB37288|t__SGB37288	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37288	From uSGB to kSGB
37289	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25350|s__GGB25350_SGB37289|t__SGB37289	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37289	From uSGB to kSGB
37290	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25351|s__GGB25351_SGB37290|t__SGB37290	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37290	From uSGB to kSGB
37291	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB37291|t__SGB37291	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37291	From uSGB to kSGB
37292	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB37292|t__SGB37292	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37292	From uSGB to kSGB
37293	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB37293|t__SGB37293	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37293	From uSGB to kSGB
37294	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25352|s__GGB25352_SGB37294|t__SGB37294	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37294	From uSGB to kSGB
37296	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB37296|t__SGB37296	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37296	From uSGB to kSGB
37297	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25354|s__GGB25354_SGB37297|t__SGB37297	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37297	From uSGB to kSGB
37298	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25355|s__GGB25355_SGB37298|t__SGB37298	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37298	From uSGB to kSGB
37299	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25356|s__GGB25356_SGB37299|t__SGB37299	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37299	From uSGB to kSGB
37300	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25356|s__GGB25356_SGB37300|t__SGB37300	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37300	From uSGB to kSGB
37301	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25356|s__GGB25356_SGB37301|t__SGB37301	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37301	From uSGB to kSGB
37302	k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB25357|s__GGB25357_SGB37302|t__SGB37302	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37302	From uSGB to kSGB
37310	k__Bacteria|p__Firmicutes|c__CFGB8279|o__OFGB8279|f__FGB8279|g__GGB25364|s__GGB25364_SGB37310|t__SGB37310	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37310	From uSGB to kSGB
37311	k__Bacteria|p__Firmicutes|c__CFGB8280|o__OFGB8280|f__FGB8280|g__GGB25365|s__GGB25365_SGB37311|t__SGB37311	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37311	From uSGB to kSGB
37312	k__Bacteria|p__Firmicutes|c__CFGB8280|o__OFGB8280|f__FGB8280|g__GGB25365|s__GGB25365_SGB37312|t__SGB37312	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37312	From uSGB to kSGB
37323	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB25376|s__GGB25376_SGB37323|t__SGB37323	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37323	From uSGB to kSGB
37324	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB25377|s__GGB25377_SGB37324|t__SGB37324	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37324	From uSGB to kSGB
37325	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB25377|s__GGB25377_SGB37325|t__SGB37325	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37325	From uSGB to kSGB
37327	k__Bacteria|p__Firmicutes|c__CFGB8287|o__OFGB8287|f__FGB8287|g__GGB25378|s__GGB25378_SGB37327|t__SGB37327	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37327	From uSGB to kSGB
37328	k__Bacteria|p__Firmicutes|c__CFGB8288|o__OFGB8288|f__FGB8288|g__GGB25379|s__GGB25379_SGB37328|t__SGB37328	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37328	From uSGB to kSGB
37329	k__Bacteria|p__Firmicutes|c__CFGB8289|o__OFGB8289|f__FGB8289|g__GGB25380|s__GGB25380_SGB37329|t__SGB37329	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37329	From uSGB to kSGB
37418	k__Bacteria|p__Firmicutes|c__CFGB8316|o__OFGB8316|f__FGB8316|g__GGB25462|s__GGB25462_SGB37418|t__SGB37418	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37418	From uSGB to kSGB
37438	k__Bacteria|p__Firmicutes|c__CFGB8325|o__OFGB8325|f__FGB8325|g__GGB25480|s__GGB25480_SGB37438|t__SGB37438	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37438	From uSGB to kSGB
37441	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25481|s__GGB25481_SGB37441|t__SGB37441	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37441	From uSGB to kSGB
37445	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25485|s__GGB25485_SGB37445|t__SGB37445	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37445	From uSGB to kSGB
37447	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB37447|t__SGB37447	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37447	From uSGB to kSGB
37487	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25525|s__GGB25525_SGB37487|t__SGB37487	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37487	From uSGB to kSGB
37488	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25526|s__GGB25526_SGB37488|t__SGB37488	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37488	From uSGB to kSGB
37490	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25528|s__GGB25528_SGB37490|t__SGB37490	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37490	From uSGB to kSGB
37491	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25528|s__GGB25528_SGB37491|t__SGB37491	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37491	From uSGB to kSGB
37492	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25529|s__GGB25529_SGB37492|t__SGB37492	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37492	From uSGB to kSGB
37494	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25531|s__GGB25531_SGB37494|t__SGB37494	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37494	From uSGB to kSGB
37495	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25532|s__GGB25532_SGB37495|t__SGB37495	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37495	From uSGB to kSGB
37496	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25533|s__GGB25533_SGB37496|t__SGB37496	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37496	From uSGB to kSGB
37497	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25534|s__GGB25534_SGB37497|t__SGB37497	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__SGB37497	From uSGB to kSGB
37588	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB25618|s__GGB25618_SGB37588|t__SGB37588	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37588	From uSGB to kSGB
37589	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB25619|s__GGB25619_SGB37589|t__SGB37589	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37589	From uSGB to kSGB
37590	k__Bacteria|p__Firmicutes|c__CFGB8361|o__OFGB8361|f__FGB8361|g__GGB25620|s__GGB25620_SGB37590|t__SGB37590	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37590	From uSGB to kSGB
37593	k__Bacteria|p__Firmicutes|c__CFGB8363|o__OFGB8363|f__FGB8363|g__GGB25623|s__GGB25623_SGB37593|t__SGB37593	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37593	From uSGB to kSGB
37599	k__Bacteria|p__Firmicutes|c__CFGB8365|o__OFGB8365|f__FGB8365|g__GGB25628|s__GGB25628_SGB37599|t__SGB37599	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37599	From uSGB to kSGB
37614	k__Bacteria|p__Firmicutes|c__CFGB8376|o__OFGB8376|f__FGB8376|g__GGB25643|s__GGB25643_SGB37614|t__SGB37614	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37614	From uSGB to kSGB
37621	k__Bacteria|p__Firmicutes|c__CFGB8381|o__OFGB8381|f__FGB8381|g__GGB25650|s__GGB25650_SGB37621|t__SGB37621	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB37621	From uSGB to kSGB
37704	k__Bacteria|p__Proteobacteria|c__CFGB8431|o__OFGB8431|f__FGB8431|g__GGB25725|s__GGB25725_SGB37704|t__SGB37704	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_fetus|t__SGB37704	From uSGB to kSGB
38716	k__Bacteria|p__Proteobacteria|c__CFGB8804|o__OFGB8804|f__FGB8804|g__GGB26543|s__GGB26543_SGB38716|t__SGB38716	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__K189A_clade_bacterium|t__SGB38716	From uSGB to kSGB
40948	k__Bacteria|p__Firmicutes|c__CFGB9500|o__OFGB9500|f__FGB9500|g__GGB28368|s__GGB28368_SGB40948|t__SGB40948	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB40948	From uSGB to kSGB
41059	k__Bacteria|p__Firmicutes|c__CFGB8325|o__OFGB8325|f__FGB8325|g__GGB28475|s__GGB28475_SGB41059|t__SGB41059	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41059	From uSGB to kSGB
41060	k__Bacteria|p__Firmicutes|c__CFGB8325|o__OFGB8325|f__FGB8325|g__GGB28476|s__GGB28476_SGB41060|t__SGB41060	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41060	From uSGB to kSGB
41061	k__Bacteria|p__Firmicutes|c__CFGB8325|o__OFGB8325|f__FGB8325|g__GGB28476|s__GGB28476_SGB41061|t__SGB41061	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41061	From uSGB to kSGB
41067	k__Bacteria|p__Firmicutes|c__CFGB9538|o__OFGB9538|f__FGB9538|g__GGB28481|s__GGB28481_SGB41067|t__SGB41067	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41067	From uSGB to kSGB
41068	k__Bacteria|p__Firmicutes|c__CFGB9538|o__OFGB9538|f__FGB9538|g__GGB28482|s__GGB28482_SGB41068|t__SGB41068	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41068	From uSGB to kSGB
41070	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28484|s__GGB28484_SGB41070|t__SGB41070	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41070	From uSGB to kSGB
41078	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28491|s__GGB28491_SGB41078|t__SGB41078	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41078	From uSGB to kSGB
41081	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28493|s__GGB28493_SGB41081|t__SGB41081	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41081	From uSGB to kSGB
41082	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28493|s__GGB28493_SGB41082|t__SGB41082	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41082	From uSGB to kSGB
41083	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28494|s__GGB28494_SGB41083|t__SGB41083	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41083	From uSGB to kSGB
41084	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28494|s__GGB28494_SGB41084|t__SGB41084	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41084	From uSGB to kSGB
41085	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB41085|t__SGB41085	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41085	From uSGB to kSGB
41087	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB41087|t__SGB41087	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41087	From uSGB to kSGB
41090	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB41090|t__SGB41090	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41090	From uSGB to kSGB
41092	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28497|s__GGB28497_SGB41092|t__SGB41092	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41092	From uSGB to kSGB
41093	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28498|s__GGB28498_SGB41093|t__SGB41093	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41093	From uSGB to kSGB
41098	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28503|s__GGB28503_SGB41098|t__SGB41098	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41098	From uSGB to kSGB
41101	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28506|s__GGB28506_SGB41101|t__SGB41101	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41101	From uSGB to kSGB
41103	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28507|s__GGB28507_SGB41103|t__SGB41103	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41103	From uSGB to kSGB
41106	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28510|s__GGB28510_SGB41106|t__SGB41106	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41106	From uSGB to kSGB
41107	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB28511|s__GGB28511_SGB41107|t__SGB41107	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB41107	From uSGB to kSGB
